,Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?,Temp,m0,m1,m2,colour,dist,abs_mag,Total_Flux,Luminosity,Radius,trial_radius,trial_Luminosity
786,FrontS133920,27.234,0.7931,7.443e-20,2.265e-19,1.645e-18,0.014,1.72,0,2200,-19.128251981008127,-18.64493179365115,-17.783834097714006,1.3444178832941205,71.42857142857143,-14.937187865007626,3.4016503012963745e-23,2076994282697708.2,11155.160606675123,373562868.1845837,2.3292228859191033e+24
787,FrontS133923,19.8908,0.4433,1.18e-13,1.13e-13,7.518e-14,0.013,1.36,0,6600,-12.928117992693874,-12.94692155651658,-13.123897678622207,-0.19577968592833273,76.92307692307692,-9.174808261130254,8.056146475749093e-20,5.704825395774962e+18,64958.628344438446,1989958931.877671,5.353735269032033e+27
788,FrontS133924,22.921,-0.1038,1.016e-13,1.615e-13,2.982e-13,0.013,1.47,0,3600,-12.993106292052099,-12.791827473332878,-12.525492360883025,0.46761393116907435,76.92307692307692,-9.019714177946552,5.790828165746625e-19,4.100678119739438e+19,585364.4956786658,18838903133.07326,4.247311876911595e+28
789,FrontS133929,10.2986,-0.0708,1.584e-17,1.095e-17,3.832e-18,0.012,0.73,0,17300,-16.800244822746524,-16.960585880823864,-17.416574499593494,-0.6163296768469699,83.33333333333333,-13.118948372919114,1.40107783713533e-23,1164398074627525.0,135.0709864482711,4235742.611174409,1.1450816609711328e+24
790,FrontS133930,9.9419,-0.0289,2.029e-16,3.195e-16,5.943e-16,0.013,0.7,0,3600,-15.692717952966653,-15.495529137505581,-15.22599426974179,0.46672368322486335,76.92307692307692,-11.723415842119255,1.1564557429429035e-21,8.18924793794421e+16,26158.964411614248,837924291.7348424,8.402576747202817e+25
791,FrontS133932,6.2955,0.5791,1.307e-14,1.467e-14,1.372e-14,0.013,0.46,0,5200,-13.883724412419456,-13.833569886156717,-13.862645888629267,0.021078523790189152,76.92307692307692,-10.06145659077039,1.4970005360596566e-20,1.0600758937675305e+18,45109.22135191642,1401200395.1628838,1.0228378712729755e+27
792,FrontS133933,4.8653,0.0019,7.637e-18,1.563e-17,4.81e-17,0.014,0.37,0,2900,-17.1170772093974,-16.806041021980814,-16.317854923626168,0.7992222857712328,71.42857142857143,-13.09829709333729,2.042971250706602e-22,1.2474061798228622e+16,15732.998033607962,515474872.13268876,1.3390596193116678e+25
793,FrontS133936,-1.2095,-0.0415,5.729e-15,6.841e-15,6.924e-15,0.015,-0.1,0,4900,-14.241921177750388,-14.164880409575451,-14.159642940796644,0.08227823695374425,66.66666666666667,-10.517062927686814,7.905456674824306e-21,4.20480782996618e+17,31995.1723993798,1005739008.9122449,4.1547780955492714e+26
794,FrontS133937,-2.8804,-0.4717,1.246e-11,8.838e-12,3.202e-12,0.012,-0.21,0,15500,-10.904481957676849,-11.053646002773725,-11.494578672416718,-0.5900967147398699,83.33333333333333,-7.212008494868975,9.585005384359947e-18,7.965839954804142e+20,139173.30172135594,4320892303.027104,7.678326920693702e+29
795,FrontS133938,-5.0003,0.1199,1.435e-12,1.119e-12,4.986e-13,0.012,-0.36,1,10500,-11.843148098929989,-11.95116991347165,-12.302247725832245,-0.4590996269022565,83.33333333333333,-8.1095324055669,8.012219711096458e-19,6.658740119798422e+19,87684.12511836692,2650296366.526126,6.083296738409034e+28
796,LeftS132908,25.9304,3.7482,4.88e-14,6.576e-14,8.711e-14,0.088,-4.48,0,4200,-13.311580177997289,-13.182038195468007,-13.059931986260647,0.251648191736642,11.363636363636365,-11.071003539768345,1.2362605016975603e-19,1.9104969865662403e+17,29354.73311527337,927645095.1481977,1.907892012217208e+26
797,LeftS132917,24.4396,-1.5757,3.652e-17,2.536e-17,8.751e-18,0.018,-3.06,0,17600,-16.43746923113774,-16.595850750790305,-17.057942316158606,-0.6204730850208655,55.55555555555556,-13.106395760996918,3.307358757104356e-23,1221625258561664.2,133.67408029979774,4216355.548221581,1.2153966816217538e+24
798,LeftS132920,-13.2288,0.817,8.056e-13,1.221e-12,2.018e-12,0.029,-3.36,0,3800,-12.093880542454439,-11.913284336055117,-11.695078838099109,0.39880170435533024,34.48275862068965,-8.838080331853028,3.3691010422953475e-18,4.794239742483475e+19,568062.628715511,18279996389.904617,4.964545789069952e+28
799,LeftS132945,28.2523,-1.6643,3.343e-14,3.922e-14,3.88e-14,0.029,-3.53,0,4900,-13.475863623407431,-13.406492410668235,-13.411168274405792,0.06469534900163865,34.48275862068965,-10.331288406466147,4.6130112871247427e-20,6.564327328749652e+17,39976.658748986774,1245582665.8658345,6.372683570327005e+26
800,LeftS132947,10.4065,0.4032,1.728e-14,1.912e-14,1.723e-14,0.013,-2.99,0,5300,-13.762456261857125,-13.71851211205992,-13.763714722551972,-0.0012584606948475852,76.92307692307692,-9.946398816673593,1.8742127963298012e-20,1.327192447378443e+18,48586.85072688405,1507288953.4801612,1.2772897703480822e+27
801,LeftS132992,0.0689,-3.8807,2.047e-19,8.101e-19,1.028e-17,0.052,-4.22,0,1900,-18.688882157337495,-18.09146136782804,-16.98800688534074,1.700875271996754,19.23076923076923,-15.523468055097638,6.853248282823251e-22,3033133223580529.5,18073.492354038848,615441651.7439216,3.5170706851411244e+24
802,LeftS132998,43.7377,1.8305,1.286e-17,2.917e-17,1.156e-16,0.023,-2.88,0,2700,-16.890759031411797,-16.53506357087827,-15.93704216591549,0.9537168654963075,43.47826086956522,-13.258519242913454,6.474851356431739e-22,1.464791591195047e+16,19668.16890846875,651016361.1570004,1.6048401687348134e+25
803,LeftS133004,26.4279,1.9223,9.204e-15,1.261e-14,1.746e-14,0.032,-3.64,0,4100,-14.036023390003395,-13.899284913426918,-13.757955760630448,0.2780676293729467,31.25,-10.90958487006673,2.6094117475874547e-20,3.049610428532954e+17,38918.67150568084,1228484620.9473414,3.038559870158481e+26
804,LeftS133005,-16.086,5.0942,9.007e-17,1.982e-16,7.525e-16,0.058,-3.73,0,2700,-16.045419837256244,-15.702896349850743,-15.123493495734118,0.9219263415221253,17.241379310344826,-13.229752336976617,4.534913387821206e-21,1.613298452589632e+16,20641.125235942098,672938469.7395059,1.7147416314657355e+25
805,LeftS133008,28.1945,0.8911,4.633e-16,7.329e-16,1.341e-15,0.018,-2.95,0,3600,-15.334137699796845,-15.1349552783069,-14.872571222148402,0.46156647764844294,55.55555555555556,-11.645500288513514,2.6406404421165478e-21,9.75362305628228e+16,28548.383412075094,916563498.4667877,1.005374906940064e+26
806,LeftS133035,12.5125,-6.4861,2.313e-14,3.325e-14,5.171e-14,0.09,-4.62,0,3900,-13.63582436722938,-13.478208350360877,-13.28642546222793,0.34939890500145054,11.11111111111111,-11.386693369239527,8.419399521306617e-20,1.2439353420679568e+17,27470.92150524781,870391331.2701584,1.2487642726422146e+26
807,LeftS133039,35.518,-1.2032,1.762e-14,1.882e-14,1.544e-14,0.014,-2.54,0,5600,-13.753994095923971,-13.725380380908762,-13.811352704000283,-0.05735860807631177,71.42857142857143,-10.017636452265238,1.6548455199906477e-20,1.0104227005517308e+18,37973.36046501756,1176464917.9737542,9.69846478334282e+26
808,LeftS133085,22.156,-0.8007,5.813e-14,6.101e-14,4.9e-14,0.017,-3.08,0,5700,-13.235599677043611,-13.214598975007613,-13.309803919971486,-0.07420424292787509,58.8235294117647,-9.675496817764161,5.234284419975505e-20,2.1675103618482522e+18,53682.70835230747,1656991660.565924,2.06506150456473e+27
809,LeftS133088,-17.8686,-3.0648,4.812e-14,5.982e-14,6.741e-14,0.056,-3.69,0,4600,-13.317674381332193,-13.223153591304701,-13.171275672861208,0.14639870847098457,17.857142857142858,-10.719529645317103,8.327060829385837e-20,3.177732902122385e+17,31560.695889796676,990649937.6621956,3.1308674589107904e+26
810,LeftS133090,31.1888,4.3061,1.827e-17,4.161e-17,1.688e-16,0.039,-3.84,0,2700,-16.73826145264746,-16.380802284207054,-15.772627557710363,0.9656338949370973,25.641025641025642,-13.562931498260053,9.19871961757449e-22,7237688286400775.0,13825.344048780851,458549026.31162584,7.961951554646425e+24
811,LeftS133093,26.0762,0.1261,1.874e-14,2.282e-14,2.429e-14,0.039,-3.99,0,4700,-13.72723041344824,-13.641684359917804,-13.61457248519487,0.11265792825336973,25.641025641025642,-10.823813573970803,2.99223071735928e-20,2.354331267132404e+17,26022.05604318506,814486700.8120999,2.3064941077213007e+26
812,LeftS133106,1.4687,-0.3855,4.194e-14,5.876e-14,8.217e-14,0.087,-4.51,0,4100,-13.377371573870676,-13.23091821288178,-13.085286713026376,0.29208486084429985,11.49425287356322,-11.109956718119017,1.1890344273556906e-19,1.8799990578581453e+17,30557.276285881017,975402355.4525163,1.9155608386120704e+26
813,LeftS133110,30.7864,1.713,3.202e-19,8.738e-19,5.022e-18,0.021,-3.15,0,2400,-18.49457867241672,-18.05858795962645,-17.299123291623097,1.1954553807936215,47.61904761904761,-14.70302654909429,5.314168816002685e-23,1442110253095761.8,7810.526089711797,263206690.29523328,1.6376901542826368e+24
814,LeftS133113,40.7806,-5.0102,4.855e-17,9.418e-17,2.684e-16,0.039,-3.79,0,3000,-16.313810765755978,-16.026041313893295,-15.571217488503045,0.7425932772529329,25.641025641025642,-13.208170527946294,9.838920096314986e-22,7741407466739270.0,11581.664835087613,376354632.4072882,8.174712236925055e+24
815,LeftS133118,30.594,4.3115,5.035e-18,1.518e-17,1.093e-16,0.045,-4.0,0,2300,-17.298000525110364,-16.818728228440538,-15.961379838050297,1.3366206870600674,22.22222222222222,-14.125153255991226,1.3514196033815849e-21,7986691223551418.0,20013.88102206607,688582981.7917897,9.454026971304919e+24
816,LeftS133128,-19.1342,-1.5605,5.371e-17,1.093e-16,3.285e-16,0.02,-2.96,0,2900,-16.2699448476245,-15.961379838050297,-15.483464626104201,0.7864802215203,50.0,-12.56343982937826,1.4367943678859702e-21,4.298692038753448e+16,29206.244009019345,954192791.9740049,4.588356751853805e+25
817,LeftS133141,15.9207,0.7518,3.183e-13,5.379e-13,1.156e-12,0.019,-3.3,0,3400,-12.497163361378997,-12.269298455718154,-11.93704216591549,0.5601211954635072,52.631578947368425,-8.826805657623812,2.597809397736277e-18,8.611955739340494e+19,951035.2165291946,30734259798.81031,8.994025348363867e+28
818,LeftS133165,43.2138,-0.301,8.9e-13,1.525e-12,3.364e-12,0.04,-3.8,0,3300,-12.050609993355087,-11.816730156317195,-11.473144012874126,0.5774659804809605,25.0,-9.02085013897312,8.881769847519007e-18,6.643259847570704e+19,886678.7059296551,28440217542.92525,6.8346221623986e+28
819,LeftS133170,2.7986,-0.1822,9.718e-18,2.009e-17,6.473e-17,0.012,-2.93,0,2900,-17.01242310527301,-16.697020063251752,-16.18889439298207,0.8235287122909405,83.33333333333333,-12.855382555347003,2.599658846977444e-22,2.1605064871328532e+16,20705.481296249567,681812200.8783599,2.3426879929028915e+25
820,LeftS133186,-2.3754,-0.9155,3.285e-14,3.297e-14,2.424e-14,0.013,-3.03,0,6100,-13.483464626104201,-13.481881052856847,-13.61546738450575,-0.1320027584015495,76.92307692307692,-9.709767757470521,2.5623311388928344e-20,1.8144719435704668e+18,42886.34126747952,1318627087.0877545,1.7153638302638386e+27
821,LeftS133214,3.4654,-0.9333,9.486e-13,1.643e-12,3.73e-12,0.037,-3.96,0,3300,-12.022916879684148,-11.784362436564939,-11.428291168191313,0.594625711492835,27.027027027027028,-8.920765884698929,9.4665695251197e-18,8.275436073447293e+19,989626.0138400279,31913544433.256573,8.60594893509128e+28
822,LeftS133240,37.6494,1.3623,4.969e-15,5.827e-15,5.658e-15,0.012,-2.42,0,5000,-14.303731003254468,-14.23455498190985,-14.247337056879028,0.05639394637544015,83.33333333333333,-10.3929174740051,6.417845045720523e-21,5.333698254605228e+17,34608.099533806395,1085217868.4369323,5.2445328753797516e+26
823,LeftS133253,36.4889,-1.5167,2.443e-16,4.218e-16,9.057e-16,0.025,-3.15,0,3300,-15.612076533026563,-15.374893424596532,-15.043015632257239,0.5690609007693244,40.0,-12.170773441940607,2.437995925560554e-21,4.66825601657247e+16,23504.60686286361,756782816.7446893,4.839396516678891e+25
824,LeftS133259,-1.912,-0.7161,1.158e-15,1.803e-15,3.127e-15,0.026,-3.56,0,3700,-14.936291440608583,-14.744004273277598,-14.504872118757067,0.4314193218515161,38.46153846153846,-11.573950969219235,5.621870571042482e-21,9.952584061743018e+16,27300.337599670154,880209177.9016654,1.0345979282725168e+26
825,LeftS133262,-17.1963,-1.8414,2.014e-16,1.401e-16,4.889e-17,0.045,-3.59,0,17200,-15.695940533782402,-15.853561864714225,-16.310779962736163,-0.6148394289537613,22.22222222222222,-13.159986892264913,1.7674928276544891e-22,1044562282432149.8,129.42370100357184,4066489.9986380865,1.0312076533169298e+24
826,LeftS133267,35.5343,0.5252,7.816e-18,2.143e-17,1.271e-16,0.056,-4.18,0,2400,-17.107015449289282,-16.66897782895817,-15.895854449445991,1.2111609998432904,17.857142857142858,-14.165353882970571,1.297174998934323e-21,4950216839268834.0,14470.820841938526,488802318.52514875,5.648126360016813e+24
827,LeftS133280,28.0255,3.2128,6.011e-17,1.227e-16,3.747e-16,0.044,-4.02,0,2900,-16.221053272031384,-15.911155437272996,-15.426316306906202,0.7947369651251819,22.72727272727273,-13.198060790245371,1.60800054838253e-21,9939912171789958.0,14044.258555738752,459542466.72896075,1.0642317630837526e+25
828,LeftS133282,24.249,1.7519,8.298000000000001e-20,2.958e-19,3.105e-18,0.026,-3.45,0,2000,-19.081026569507046,-18.529001830339126,-17.5079383954874,1.5730881740196452,38.46153846153846,-15.358948526280763,1.3256740036777809e-22,2346884687817341.5,14347.935739814016,483570867.3865134,2.6658343740817794e+24
829,LeftS133297,40.0016,-1.4389,3.478e-17,8.245e-17,3.522e-16,0.034,-3.63,0,2600,-16.458670422333306,-16.083809340019464,-15.453210648368742,1.0054597739645637,29.41176470588235,-13.146767174103974,2.5126330065677845e-21,2.6011951397183948e+16,28264.63031636317,934729928.149497,2.8448450132445855e+25
830,LeftS133311,8.769,4.0135,6.025e-19,1.848e-18,1.404e-17,0.052,-4.26,0,2200,-18.220042948753093,-17.73329803311591,-16.852632892206213,1.3674100565468805,19.23076923076923,-15.16530472038551,2.7535863314941087e-22,1218691318536520.2,8544.861653069738,287279921.5561859,1.3775082015083316e+24
831,LeftS133338,41.6184,13.0125,3.753e-16,7.67e-16,2.517e-15,0.088,-3.98,0,2900,-15.425621435586917,-15.115204636051018,-14.599116784451637,0.8265046511352807,11.363636363636365,-13.004169980351357,1.003963742818106e-20,1.5515093320881598e+16,17546.267206933317,574474897.1583478,1.6631331749902985e+25
832,LeftS133350,5.1577,-0.5775,2.573e-14,3.451e-14,4.415e-14,0.056,-4.3,0,4300,-13.589560213789653,-13.462055040708513,-13.355069292086412,0.23449092170324093,17.857142857142858,-10.958431094720915,5.867910524137928e-20,2.23928379068159e+17,30319.441394627767,964509365.3583181,2.2661029868042533e+26
833,LeftS133373,39.1829,-0.1198,2.388e-12,3.581e-12,5.935e-12,0.043,-3.92,0,3800,-11.621965677542669,-11.445995678988098,-11.22657927670939,0.3953864008332779,23.255813953488374,-8.71293259014727,9.986858601044298e-18,6.463886131817345e+19,659603.8683195655,21113001399.116505,6.622580749017954e+28
834,LeftS133387,29.3103,30.5409,5.994e-13,6.044e-13,4.548e-13,0.052,-3.66,0,6000,-12.222283261390373,-12.218675544333012,-12.342179543984303,-0.11989628259392937,19.23076923076923,-9.65068223160261,4.829568412080353e-19,2.1374863133079606e+18,48111.922263492044,1476270624.687909,2.0124721576634435e+27
835,LeftS133508,25.2521,19.6851,9.953e-19,3.773e-18,4.175e-17,0.056,-4.02,0,2000,-18.002045995930597,-17.423313194799004,-16.379343520180377,1.62270247575022,17.857142857142858,-14.919689248811405,1.5900739164382911e-21,6067963600363454.0,23070.926238683358,801843785.6586331,7.329805339318417e+24
836,LeftS133633,41.1848,0.2216,5.849e-13,5.666e-13,3.938e-13,0.034,-3.53,0,6400,-12.232918378636677,-12.246723429815582,-12.404724288197901,-0.17180590956122366,29.41176470588235,-9.309681263900092,4.1892309192150447e-19,4.3368876703189263e+18,60232.74799226218,1841923087.1380448,4.055606419462826e+27
837,LeftS133634,36.4698,0.3351,3.538e-11,2.639e-11,1.1e-11,0.035,-3.66,0,11800,-10.451242171426296,-10.57856060977995,-10.958607314841775,-0.5073651434154787,28.57142857142857,-7.666696698480502,2.105003493796793e-17,2.0564513501030642e+20,122010.93178971286,3681244038.0120845,1.872018643909969e+29
838,LeftS133635,32.0718,0.4345,4.194e-13,7.505e-13,1.765e-12,0.035,-3.74,0,3200,-12.377371573870676,-12.12464930342071,-11.753255290276158,0.6241162835945175,28.57142857142857,-9.212785392121262,5.202025545127051e-18,5.08204023749704e+19,824750.583640289,26622875293.749718,5.295448538628642e+28
839,LeftS133636,30.0979,0.4979,6.955e-11,5.025e-11,1.888e-11,0.038,-3.85,0,14200,-10.157702865671935,-10.298863933907473,-10.723998010037949,-0.5662951443660145,26.315789473684212,-7.458431127141093,4.855370073721469e-17,4.023989616929216e+20,117856.97106587036,3626817738.486709,3.810638603762054e+29
840,LeftS133640,16.6671,0.1495,4.768e-11,3.582e-11,1.446e-11,0.047,-4.24,0,12200,-10.32166375326782,-10.445874418486987,-10.839831707041489,-0.5181679537736681,21.27659574468085,-7.790070134358422,2.905307607517706e-17,1.573976025201238e+20,99858.01611324625,3042169067.5087137,1.4608275070205413e+29
841,LeftS133645,0.4711,0.5535,3.312e-10,2.362e-10,8.518e-11,0.07,-4.37,0,15500,-9.479909671887157,-9.626720106722503,-10.06966236426227,-0.5897526923751126,14.285714285714285,-7.316916186751017,2.5477959737560324e-16,6.222576928562965e+20,123005.71206420414,3829301799.600312,6.030577559060153e+29
842,LeftS133646,-7.5857,-1.0845,1.364e-11,3.448e-11,1.728e-10,0.083,-4.33,0,2500,-10.865185629679539,-10.462432742847325,-9.762456261857125,1.1027293678224144,12.048192771084336,-8.300588927599472,1.4642653628361785e-15,2.5436966146728374e+21,9559962.24651496,318486300443.7589,2.823153354282626e+30
843,LeftS133647,-13.2408,-2.1958,1.334e-11,2.055e-11,3.746e-11,0.095,-4.15,0,3600,-10.87484417041947,-10.687188173787913,-10.426432226960781,0.44841194345868907,10.526315789473685,-8.642635384365608,7.60331178455314e-17,1.0082246159866254e+20,917861.5669909178,29080040687.804485,1.0120289723537218e+29
844,LeftS133648,-18.632,-0.8194,1.466e-10,1.11e-10,4.645e-11,0.101,-3.96,1,11600,-9.83386602969489,-9.954677021213342,-10.333014281670339,-0.49914825197544843,9.900990099009901,-7.963319768778628,8.624184820625274e-17,1.0117588571906256e+20,88557.64677262577,2683734899.764566,9.291891020247318e+28
845,LeftS133650,-43.0696,-1.0959,2.96e-10,2.331e-10,1.028e-10,0.15,-3.11,1,10500,-9.528708288941061,-9.632457726479423,-9.988006885340743,-0.45929859639968207,6.666666666666667,-7.984640244590786,1.6526947975502094e-16,8.79046500553737e+19,100746.7082430648,3060134545.8128695,8.110192498863392e+28
846,LeftS133669,39.3136,0.2724,1.567e-08,1.129e-08,4.291e-09,0.022,-2.85,0,14000,-7.80493100353141,-7.947306058075032,-8.367441485467328,-0.5625104819359183,45.45454545454546,-4.632151419719444,1.0782111980572324e-14,2.6660002379003557e+23,3120883.5142858718,95629603596.77928,2.503166723205761e+32
847,LeftS133670,37.5063,0.0054,4.642e-12,3.6e-12,1.569e-12,0.022,-2.95,1,10800,-11.3332948638801,-11.443697499232712,-11.804377056413063,-0.4710821925329629,45.45454545454546,-8.128542860877126,2.6238183697985855e-18,6.48769036223555e+19,81809.00011011862,2477873785.3030643,5.95177228890943e+28
848,LeftS133671,31.136,-0.6995,1.063e-10,7.222e-11,2.348e-11,0.021,-3.07,0,21100,-9.973466735476704,-10.141342515909193,-10.629301907424423,-0.6558351719477198,47.61904761904761,-6.785781105377032,1.2670682314657391e-16,3.438453220504038e+21,156034.33991415997,5050041335.02674,3.601742079905912e+30
849,LeftS133672,29.8503,-0.0304,9.611e-13,8.168e-13,4.172e-13,0.024,-3.18,0,8600,-12.017231422748988,-12.087884270921146,-12.379655700245507,-0.36242427749651895,41.666666666666664,-8.848306754344359,5.268323354806478e-19,1.0945904303565404e+19,52994.7026283103,1615727359.4959867,1.017472982489939e+28
850,LeftS133673,26.993,0.0069,6.565e-12,5.037e-12,2.256e-12,0.025,-3.33,1,10600,-11.182765269574501,-11.29782804914229,-11.646660904688694,-0.4638956351141932,40.0,-8.093708066486364,3.67982457589129e-18,7.046100051371511e+19,88504.67483932785,2657797425.4342594,6.354189122209326e+28
851,LeftS133676,15.7857,-0.091,3.126e-11,2.193e-11,7.737e-12,0.025,-3.57,0,16600,-10.505011026316833,-10.658961368322478,-11.1114274031424,-0.6064163768255675,40.0,-7.454841385666553,2.617647828157022e-17,5.012252110410004e+20,96250.68215375346,3014672037.815759,4.917059012261321e+29
852,LeftS133678,7.1978,-0.3925,5.149e-13,4.65e-13,2.813e-13,0.025,-3.62,0,7300,-12.288277108172766,-12.332547047110046,-12.5508302678348,-0.2625531596620334,40.0,-9.12842706445412,3.110901316945818e-19,5.956730131309169e+18,54257.75007435075,1651439492.341586,5.518355761973338e+27
853,LeftS133680,1.6151,0.7637,1.037e-10,7.044e-11,2.383e-11,0.03,-3.69,0,19200,-9.984221243610959,-10.15218065270476,-10.622875957653545,-0.6386547140425858,33.333333333333336,-7.106423162144086,1.0654540623999672e-16,1.4167523042393444e+21,120961.7454484981,3841124800.607452,1.428613249209651e+30
854,LeftS133681,-1.5834,-0.5872,1.579e-09,1.019e-09,3.138e-10,0.032,-3.75,0,29000,-8.801617869991706,-8.991825815993574,-9.503347060749082,-0.7017291907573764,31.25,-6.002125772633386,3.2641162407159076e-15,3.8147612912505275e+22,275132.07675425126,9338056659.362753,4.394383182431549e+31
855,LeftS133683,-15.5322,-0.3265,2.071e-10,1.451e-10,5.175e-11,0.032,-3.38,0,16300,-9.683819901106547,-9.838332587562265,-10.286089645871044,-0.6022697447644969,31.25,-6.8486325442020775,1.694247023904272e-16,1.9800606007796105e+21,198411.83371908555,6186870421.227653,1.9252422370164742e+30
856,LeftS133686,-29.1127,0.1622,2.408e-10,1.634e-10,5.293e-11,0.038,-3.01,0,21400,-9.618343517414212,-9.786747947803603,-10.276298106008731,-0.657954588594519,26.315789473684212,-6.946315141037223,2.937431490316855e-16,2.4344578555298835e+21,127637.15700636545,4140174934.7225327,2.561447151389058e+30
857,LeftS133687,-40.6071,-2.14,4.021e-11,3.052e-11,1.276e-11,0.042,-2.71,1,11600,-10.395665926897088,-10.515415470717157,-10.894149325614856,-0.49848339871776837,23.809523809523807,-7.761914051512958,2.3654738856571783e-17,1.6048013631332316e+20,111531.66930456218,3384094425.129111,1.477439904537705e+29
858,LeftS133707,44.9598,0.1202,9.269e-11,6.298e-11,2.12e-11,0.015,-2.39,0,19400,-10.032967117841297,-10.200797343699476,-10.67366413907125,-0.6406970212299523,66.66666666666667,-6.552979861810838,9.674543773198469e-17,5.145761855661494e+21,225800.51095697924,7186332775.578893,5.212121017583096e+30
859,LeftS133711,29.3504,-0.0726,1.914e-12,1.467e-12,6.302e-13,0.018,-2.88,0,11100,-11.718058066559175,-11.833569886156717,-12.20052160116202,-0.48246353460284475,55.55555555555556,-8.34411489636333,1.0969745470834316e-18,4.051848962069155e+19,61204.61987810751,1851691792.7836974,3.7087045865529267e+28
860,LeftS133712,26.7722,0.6617,1.74e-13,3.353e-13,9.226e-13,0.019,-2.98,0,3000,-12.7594507517174,-12.47456644657118,-12.034986549727751,0.7244642019896492,52.631578947368425,-9.032073648476837,3.5262041127884835e-18,1.1689661979696043e+20,1423187.1233641095,46094138848.77482,1.2262227045738776e+29
861,LeftS133713,21.568,-0.4539,4.659e-11,3.171e-11,1.106e-11,0.018,-3.06,0,17900,-10.33170728955178,-10.498803757972912,-10.95624487303132,-0.6245375834795404,55.55555555555556,-7.009348768179524,4.320226136545951e-17,1.5957438423533809e+21,147699.5136344203,4628309216.383834,1.566930664108672e+30
862,LeftS133715,14.6742,0.5687,6.874e-12,5.05e-12,2.042e-12,0.019,-3.23,0,12500,-11.162790472198793,-11.296708621881338,-11.689944262249108,-0.5271537900503152,52.631578947368425,-7.854215823786996,4.268175460052601e-18,1.4149359141491473e+20,90188.65236217588,2729414923.145164,1.2959018158794382e+29
863,LeftS133718,2.734,-0.1923,2.088e-13,3.498e-13,7.268e-13,0.021,-3.33,0,3400,-12.680269505669775,-12.456180194857343,-12.138585081364003,0.5416844243057728,47.61904761904761,-9.100618784325182,1.7041237896554667e-18,4.624494393565595e+19,696911.8242417637,22424160578.183628,4.7878549028350455e+28
864,LeftS133719,1.1841,0.3506,2.042e-13,1.918e-13,1.245e-13,0.019,-3.28,0,6800,-12.689944262249108,-12.717151397165356,-12.904830648568245,-0.2148863863191366,52.631578947368425,-9.274658599071014,1.3372905339062051e-19,4.433230127920417e+18,53944.33592443462,1648212324.511222,4.1386136732364883e+27
865,LeftS133720,-4.1991,0.4679,6.548e-13,1.189e-12,2.94e-12,0.022,-3.32,0,3200,-12.183891329260096,-11.924818145381309,-11.531652669587842,0.6522386596722534,45.45454545454546,-8.609663507025722,8.121808123388632e-18,2.008209748530713e+20,1639487.5285785466,53310886007.65568,2.1233649144994476e+29
866,LeftS133721,-5.8291,-0.2456,3.769e-12,2.969e-12,1.357e-12,0.021,-3.32,1,10100,-11.423773862550394,-11.527389802403956,-11.867420152340262,-0.44364628978986786,47.61904761904761,-8.171828391871795,2.0764216667557597e-18,5.634802128154972e+19,87176.63994323381,2630952467.9637756,5.1322100410125665e+28
867,LeftS133722,-11.0968,-0.5303,3.45e-13,5.378e-13,9.627e-13,0.022,-3.23,0,3600,-12.462180904926726,-12.269379202112717,-12.016509028184833,0.44567187674189235,45.45454545454546,-8.95422456375713,1.966373737384434e-18,4.862083477813818e+19,637396.5999927153,20314232566.412453,4.938599024270356e+28
868,LeftS133723,-16.64,0.2626,2.686e-11,1.931e-11,7.238e-12,0.023,-3.12,0,14400,-10.570893991667303,-10.714217726220605,-11.14038142122782,-0.5694874295605175,43.47826086956522,-7.437673398255791,1.902749546084672e-17,4.3045490650321204e+20,118533.84863175784,3648969446.38231,4.079278394255153e+29
869,LeftS133724,-20.7168,-0.1627,3.368e-11,2.518e-11,9.784e-12,0.025,-3.07,0,12900,-10.472627917172389,-10.598944274228156,-11.009483555971771,-0.5368556387993824,40.0,-7.394824291572231,2.1466415680072588e-17,4.110372913346999e+20,144332.69817127642,4432913827.343963,3.877308365094925e+29
870,LeftS133725,-26.3203,-0.0631,2.035e-11,1.528e-11,6.115e-12,0.025,-2.88,0,12400,-10.691435586438761,-10.815876645760328,-11.213603538627696,-0.5221679521889353,40.0,-7.611756663104403,1.2555573752851324e-17,2.404131692705398e+20,119464.61697997051,3649556325.4211655,2.2436742567523842e+29
871,LeftS133800,43.2162,1.9344,6.487e-13,5.937e-13,3.776e-13,0.034,-3.56,0,7000,-12.187956102069773,-12.22643295107394,-12.422968014373968,-0.23501191230419494,29.41176470588235,-9.289390785158451,4.0981571852096587e-19,4.2426038836968525e+18,49799.35308281836,1511922564.8932757,3.9106070647080157e+27
872,LeftS133802,33.8746,-3.5859,4.361e-08,3.118e-08,1.145e-08,0.035,-3.73,0,15000,-7.360413913326574,-7.506123889147177,-7.941194513324093,-0.5807805999975191,28.57142857142857,-4.594259977847728,3.230172350703975e-14,3.155668060051226e+23,2957785.513275302,91569752305.11874,3.0245588418795243e+32
873,LeftS133803,34.2345,-0.1696,9.223e-12,7.698e-12,3.823e-12,0.039,-3.87,0,8900,-11.035127791362225,-11.113622093241428,-11.417595701980972,-0.38246791061874674,25.641025641025642,-8.295751307294427,5.0232414023746174e-18,3.952360433757482e+19,94026.83045763941,2858367609.0680485,3.6524906521676313e+28
