,Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?,Period,Absolute_Magnitude,Dist
3753,TopS064062,2.1649,-8.9116,2.361e-17,1.783e-17,7.341e-18,-0.0,17.02,1,24.829281617044522,-8.008098233874742,23462.55001830612
3754,TopS064107,2.1385,-8.788,8.984e-18,6.995e-18,3.012e-18,-0.0,12.6,1,27.110050700864896,-8.224849401738586,29186.46112428516
3755,TopS064118,2.1547,-8.9242,1.576e-17,1.244e-17,5.394e-18,-0.0,16.92,1,26.113185866130422,-8.130113104818442,24408.059729845405
3756,TopS064130,2.1449,-8.7914,1.299e-17,9.948e-18,4.248e-18,0.0,13.02,1,25.934379457917263,-8.113120372815592,27833.76302067097
3758,TopS064197,2.1851,-8.9218,9.739e-18,7.231e-18,2.999e-18,0.001,16.6,1,26.143226919758412,-8.132968033668503,31909.26512169247
3759,TopS064202,2.1821,-8.9281,1.879e-17,1.421e-17,5.904e-18,0.0,16.7,1,25.271059216013345,-8.050082234443613,25041.586721761138
3761,TopS064221,2.1201,-8.7435,6.773e-18,5.355e-18,2.425e-18,-0.0,12.35,1,27.01337295690936,-8.21566170533501,33712.37970239573
3763,TopS064247,2.1316,-8.9352,1.454e-17,1.093e-17,4.558e-18,-0.001,16.3,1,26.203516863649465,-8.13869764296632,25783.45410220995
3768,TopS064736,1.5746,-10.1324,1.452e-17,1.1e-17,4.795e-18,-0.001,13.34,1,24.272363150867825,-7.955171907923962,31748.09735987098
3770,TopS064806,1.5517,-10.122,2.322e-17,1.784e-17,7.414e-18,0.0,15.31,1,25.96401028277635,-8.11593631588433,20717.36020551787
3771,TopS064835,1.5523,-10.1159,2.201e-17,1.685e-17,7.138e-18,0.0,15.38,1,25.87532023911187,-8.107507724547073,21525.149928889005
3772,TopS064838,1.5993,-10.1341,7.517e-18,5.948e-18,2.672e-18,-0.0,11.93,1,27.604008502884906,-8.271792308507543,29985.988204603535
3773,TopS064926,1.6286,-10.1449,8.419e-18,6.722e-18,3.05e-18,0.0,11.75,1,26.294474978304887,-8.14734177871777,32552.16337928415
3775,TopS064957,1.5147,-10.108,1.713e-17,1.3e-17,5.462e-18,-0.0,15.52,1,26.664711058961572,-8.182526885108835,22478.373403144695
3776,TopS064963,1.6313,-10.1481,1.151e-17,8.875e-18,3.792e-18,-0.0,11.7,1,26.54014598540146,-8.170688937391667,27578.545043169117
3777,TopS064965,1.5113,-10.1055,2.312e-17,1.804e-17,7.646e-18,0.0,15.61,1,24.85643970467596,-8.010679182228007,23256.381459958953
3778,TopS064969,1.5095,-10.1037,2.74e-17,2.109e-17,9.027e-18,-0.0,15.62,1,23.715105661361857,-7.902213363147052,24369.971907777614
3779,TopS064970,1.5086,-10.1007,1.334e-17,1.013e-17,4.283e-18,-0.0,15.72,1,25.758005100595067,-8.09635876893293,28120.037328009275
3780,TopS064996,1.5063,-10.0891,8.88e-18,6.98e-18,3.193e-18,0.0,15.56,1,27.90911882100092,-8.300788237226541,26771.83687253432
3781,TopS065000,1.5129,-10.0891,1.783e-17,1.39e-17,6.024e-18,-0.0,15.41,1,25.214979195561718,-8.044752712041301,25475.120318767727
3782,TopS065003,1.6362,-10.1675,6.935e-18,5.385e-18,2.406e-18,-0.0,11.91,1,27.305497146290175,-8.243423507114395,32560.824435062103
3785,TopS065016,1.5363,-10.0922,8.539e-18,6.696e-18,3.029e-18,0.0,14.88,1,27.537109966676766,-8.265434656628463,28469.179402403057
3786,TopS065018,1.5372,-10.092,9.335e-18,7.341e-18,3.353e-18,0.0,14.73,1,28.684127485011047,-8.374440600466846,23982.92159903898
3787,TopS065032,1.5756,-10.1032,1.513e-17,1.15e-17,4.976e-18,0.0,13.8,1,25.526537489469252,-8.074361419271325,27068.88519706839
3789,TopS065064,1.6317,-10.1572,1.245e-17,9.704e-18,4.213e-18,0.0,11.77,1,26.88553682342502,-8.203512894907645,25396.16608621327
3790,TopS065123,1.5415,-10.1403,7.703e-18,6.086e-18,2.761e-18,0.0,14.11,1,26.853766617429837,-8.200493637367906,32180.086511692854
3791,TopS065124,1.6193,-10.1223,1.131e-17,8.639e-18,3.548e-18,-0.0,12.82,1,25.934379457917263,-8.113120372815592,29868.133003895196
3794,TopS065520,2.5064,-9.699,1.156e-17,9.086e-18,4.064e-18,-0.0,13.71,1,26.173337172473364,-8.135829538801547,28372.582294838718
3796,TopS065548,2.5345,-9.6745,1.052e-17,8.055e-18,3.481e-18,-0.001,16.1,1,28.611898016997163,-8.367576327508546,23076.984792766085
3798,TopS065600,2.5184,-9.6589,2.808e-17,2.145e-17,9.137e-18,0.0,15.95,1,23.206535613990297,-7.85388179267359,25547.326323556757
3800,TopS065636,2.5358,-9.666,1.459e-17,1.098e-17,4.515e-18,-0.0,16.47,1,24.748162265178326,-8.000389117516542,30165.065396528986
3801,TopS065641,2.5357,-9.6711,8.646e-18,6.744e-18,2.922e-18,0.0,16.36,1,27.772685609532537,-8.287822409983894,27645.854258050396
3802,TopS065667,2.5314,-9.667,1.332e-17,1.037e-17,4.525e-18,-0.001,16.37,1,26.790450928381965,-8.194476478663596,24824.035432981487
3805,TopS065824,2.4726,-9.6925,1.308e-17,1.011e-17,4.288e-18,0.001,13.29,1,26.822071407494835,-8.197481507022122,25054.38049659257
3806,TopS065825,2.4712,-9.6912,1.093e-17,8.47e-18,3.643e-18,0.0,13.44,1,27.045522166022014,-8.218716981149866,26711.593949288548
3807,TopS065830,2.4683,-9.6832,1.191e-17,8.993e-18,3.706e-18,0.0,13.68,1,25.993708893337146,-8.11875870091605,29084.95209596426
3808,TopS065834,2.4707,-9.6743,2.411e-17,1.82e-17,7.586e-18,0.0,13.86,1,24.587503381119827,-7.985121021770062,23845.355148456816
3809,TopS065841,2.5515,-9.6942,7.351e-18,5.825e-18,2.672e-18,0.0,15.6,1,27.045522166022014,-8.218716981149866,32210.209131477834
3811,TopS065856,2.5146,-9.6267,1.64e-17,1.227e-17,5.157e-18,0.001,15.72,1,25.46931913701317,-8.06892371634643,26370.347963806224
3812,TopS065862,2.5347,-9.615,2.36e-17,1.798e-17,7.404e-18,0.0,16.33,1,25.15914752283421,-8.039446791177447,22536.255654937682
3813,TopS065863,2.5385,-9.619,7.609e-18,6.083e-18,2.669e-18,0.0,16.41,1,26.386066763425255,-8.156046134863427,33878.020332791784
3814,TopS065881,2.4447,-9.7201,1.009e-17,8.148e-18,3.677e-18,-0.0,13.12,1,27.977839335180054,-8.307319039406472,24593.19595142444
3815,TopS065887,2.4396,-9.7056,1.041e-17,8.118e-18,3.656e-18,-0.0,13.12,1,27.240035960443514,-8.237202452741696,26710.02227095533
3817,TopS065929,2.4679,-9.7549,2.067e-17,1.575e-17,6.504e-18,0.001,13.28,1,26.083213773314206,-8.12726472960706,21763.43066338386
3819,TopS065943,2.4257,-9.7383,1.471e-17,1.15e-17,4.963e-18,0.001,13.15,1,24.721240141419635,-7.997830593811767,29562.134113888053
3820,TopS065965,2.4418,-9.6429,8.705e-18,6.75e-18,2.974e-18,-0.001,14.25,1,28.361934477379094,-8.3438212312474,25908.21533167813
3821,TopS065975,2.4801,-9.6053,1.519e-17,1.154e-17,4.907e-18,0.001,15.34,1,25.87532023911187,-8.107507724547073,26010.172551579635
3822,TopS065988,2.4728,-9.681,1.761e-17,1.363e-17,6.141e-18,0.0,13.75,1,25.04822265086801,-8.028905129720187,26199.892369689434
3823,TopS065991,2.4715,-9.6731,1.285e-17,9.887e-18,4.236e-18,-0.0,13.91,1,25.327389244915018,-8.055435516210213,29836.64416063345
3824,TopS066001,2.4803,-9.6537,1.587e-17,1.234e-17,5.353e-18,-0.0,14.58,1,26.143226919758412,-8.132968033668503,24426.340303342444
3825,TopS066015,2.5009,-9.64,8.956e-18,6.925e-18,3.091e-18,-0.0,15.33,1,26.113185866130422,-8.130113104818442,32713.99317376659
3828,TopS066055,2.5701,-9.631,1.08e-17,8.14e-18,3.501e-18,0.001,17.07,1,27.470534904805074,-8.25910774588872,26009.615053261456
3829,TopS066068,2.4379,-9.6947,7.616e-18,5.923e-18,2.624e-18,-0.0,13.53,1,26.853766617429837,-8.200493637367906,32619.87669095928
3830,TopS066074,2.5877,-9.6719,1.424e-17,1.085e-17,4.417e-18,0.0,16.36,1,26.509186351706038,-8.167746711978438,25027.171803610152
3831,TopS066081,2.461,-9.661,1.955e-17,1.466e-17,6.042e-18,-0.001,14.17,1,24.614134849715676,-7.987651923280884,26491.530720269417
3832,TopS066128,2.4518,-9.7427,1.251e-17,9.692e-18,4.284e-18,-0.001,13.07,1,27.110050700864896,-8.224849401738586,24795.25599144496
3833,TopS066190,2.5153,-9.7727,1.782e-17,1.36e-17,5.846e-18,-0.001,14.04,1,25.214979195561718,-8.044752712041301,25754.563270781553
3834,TopS066193,2.5049,-9.764,1.596e-17,1.207e-17,4.967e-18,0.001,13.86,1,25.46931913701317,-8.06892371634643,26587.92878008313
3839,TopS066582,3.6062,-9.6551,8.247e-18,6.301e-18,2.737e-18,0.0,19.4,1,27.772685609532537,-8.287822409983894,28601.186848922873
3843,TopS066727,3.6426,-9.6282,1.301e-17,1.026e-17,4.57e-18,-0.0,17.55,1,27.045522166022014,-8.218716981149866,24269.89117812912
3850,TopS066921,3.6705,-9.6321,1.672e-17,1.33e-17,5.913e-18,0.001,17.2,1,23.739879864194307,-7.904567760808316,30604.853088643544
3854,TopS066960,3.6744,-9.6347,9.966e-18,7.692e-18,3.307e-18,-0.001,17.01,1,26.822071407494835,-8.197481507022122,28723.64884467399
3855,TopS066963,3.5758,-9.647,1.323e-17,1.013e-17,4.203e-18,0.0,19.7,1,26.949303290839016,-8.209572892993634,24683.618801700846
3856,TopS066964,3.5731,-9.6466,1.735e-17,1.358e-17,6.005e-18,0.0,19.77,1,25.15914752283421,-8.039446791177447,25931.445085623564
3857,TopS066967,3.6781,-9.6385,9.57e-18,7.396e-18,3.203e-18,-0.0,16.97,1,27.470534904805074,-8.25910774588872,27286.4901292763
3858,TopS066969,3.6777,-9.6394,2.736e-17,2.093e-17,8.667e-18,0.001,17.01,1,24.910934502603453,-8.015858054204605,21462.799016084096
3859,TopS066980,3.684,-9.6462,2.403e-17,1.875e-17,8.218e-18,-0.0,16.83,1,26.143226919758412,-8.132968033668503,19815.970504062712
3860,TopS066981,3.6806,-9.6485,7.199e-18,5.64e-18,2.488e-18,-0.0,16.82,1,27.5705186533212,-8.268609625939625,30906.913383458334
3861,TopS066982,3.6865,-9.6475,1.701e-17,1.288e-17,5.396e-18,0.001,16.76,1,23.965199050883207,-7.925980799595717,30342.521524210326
3862,TopS067014,3.6811,-9.6777,2.953e-17,2.254e-17,9.575e-18,0.0,16.93,1,24.066719618745037,-7.935628730112818,22683.427571042088
3863,TopS067025,3.6738,-9.6875,1.486e-17,1.16e-17,5.118e-18,-0.0,17.21,1,24.194836305562948,-7.947804202714417,31179.482593260116
3864,TopS067028,3.6687,-9.6878,1.572e-17,1.183e-17,4.898e-18,0.0,17.14,1,26.3249348392702,-8.150236508606929,24456.222301978836
3865,TopS067041,3.6529,-9.7038,1.004e-17,7.838e-18,3.506e-18,0.001,17.4,1,27.84073506891271,-8.294289438977662,25453.801381220987
3866,TopS067044,3.6431,-9.6997,2.226e-17,1.698e-17,7.221e-18,0.0,17.77,1,25.84589138470287,-8.104710975587569,21511.746393289926
3867,TopS067053,3.6269,-9.5836,3.395e-17,2.59e-17,1.083e-17,0.0,18.56,1,23.76470588235294,-7.906927082699982,21871.903273962187
3868,TopS067065,3.6549,-9.5851,2.008e-17,1.54e-17,6.442e-18,0.0,18.17,1,24.246465724193115,-7.952710765532901,26908.175825154543
3869,TopS067076,3.5624,-9.681,1.727e-17,1.327e-17,5.527e-18,0.0,19.08,1,23.494443008529334,-7.881242854538934,31473.36014165622
3871,TopS067090,3.7086,-9.636,9.317e-18,7.288e-18,3.25e-18,-0.001,16.95,1,26.44748327029386,-8.161882806223243,30743.578334662725
3872,TopS067101,3.5306,-9.6166,1.798e-17,1.354e-17,5.541e-18,-0.0,20.11,1,23.13565792822601,-7.847145985320764,32405.42153244829
3874,TopS067108,3.5383,-9.5934,1.478e-17,1.151e-17,5.015e-18,0.0,19.89,1,24.143426294820713,-7.942918491158906,31477.70729258065
3875,TopS067115,3.5594,-9.5743,2.219e-17,1.682e-17,6.88e-18,0.0,19.69,1,24.09223429631593,-7.938053498231779,26185.462869830535
3876,TopS067120,3.5826,-9.5699,2.085e-17,1.604e-17,6.668e-18,0.0,19.37,1,24.721240141419635,-7.997830593811767,25031.249040680173
3877,TopS067121,3.5833,-9.5639,9.399e-18,7.384e-18,3.263e-18,-0.0,19.31,1,26.602282704126424,-8.176594053541479,30030.124258228225
3878,TopS067141,3.682,-9.6438,1.494e-17,1.141e-17,4.805e-18,-0.001,16.81,1,25.49789621318373,-8.07163951720415,27260.726095878654
3879,TopS067147,3.5687,-9.6382,6.142e-18,4.709e-18,2.048e-18,0.0,20.0,1,27.110050700864896,-8.224849401738586,35572.21871561375
3880,TopS067155,3.6732,-9.6536,8.635e-18,6.799e-18,3.128e-18,0.0,16.76,1,26.26408552441491,-8.144453739911858,32475.108404495353
3882,TopS067180,3.5674,-9.6093,7.382e-18,5.704e-18,2.49e-18,-0.001,20.02,1,26.981300089047195,-8.212613684553256,32779.58110072936
3883,TopS067215,3.6676,-9.6848,1.556e-17,1.218e-17,5.323e-18,-0.001,17.04,1,26.143226919758412,-8.132968033668503,24586.25258599018
3884,TopS067216,3.5859,-9.5958,1.15e-17,9.081e-18,4.003e-18,0.0,19.59,1,26.727433107909437,-8.188487627674448,26710.950857236672
3885,TopS067217,3.5836,-9.5924,2.166e-17,1.656e-17,6.983e-18,-0.0,19.64,1,25.15914752283421,-8.039446791177447,23482.613936360915
3886,TopS067238,3.6066,-9.5866,1.63e-17,1.261e-17,5.365e-18,0.0,19.09,1,25.327389244915018,-8.055435516210213,26419.506354348105
3887,TopS067274,3.6664,-9.6003,8.283e-18,6.412e-18,2.703e-18,0.0,17.54,1,26.822071407494835,-8.197481507022122,31460.273196011243
3888,TopS067278,3.5801,-9.683,7.67e-18,5.893e-18,2.543e-18,-0.0,19.15,1,27.045522166022014,-8.218716981149866,32023.831271745108
3889,TopS067301,3.5426,-9.6521,3.635e-18,2.854e-18,1.295e-18,0.001,20.0,1,26.790450928381965,-8.194476478663596,47318.91482270336
3890,TopS067309,3.7153,-9.6453,1.08e-17,8.375e-18,3.678e-18,0.0,16.74,1,27.404280976786254,-8.252811353862223,25828.66236747329
3891,TopS067315,3.5194,-9.6149,1.234e-17,9.478e-18,4.146e-18,0.0,20.03,1,26.664711058961572,-8.182526885108835,26325.59557917328
3892,TopS067336,3.6932,-9.7024,1.196e-17,9.494e-18,4.354e-18,0.0,16.98,1,26.053310404127256,-8.124422885493898,28123.148724823244
3893,TopS067350,3.6543,-9.7244,1.036e-17,7.997e-18,3.501e-18,-0.0,17.6,1,26.664711058961572,-8.182526885108835,28659.790368688995
3901,TopS067804,2.334,-9.4843,1.389e-17,1.075e-17,4.677e-18,-0.0,21.51,1,25.29919287503479,-8.052755895487355,28702.374066825018
3902,TopS067847,2.3332,-9.5104,1.103e-17,8.651e-18,3.891e-18,-0.001,18.37,1,25.81652939505822,-8.101920581070459,30234.76194090967
3903,TopS067859,2.3406,-9.5088,1.827e-17,1.415e-17,6.171e-18,0.001,18.67,1,24.748162265178326,-8.000389117516542,26572.18217942478
3904,TopS067880,2.3352,-9.5049,2.118e-17,1.599e-17,6.536e-18,0.0,19.21,1,24.507953626314368,-7.977561070883459,25662.279613022278
3905,TopS067926,2.344,-9.5102,7.372e-18,5.694e-18,2.489e-18,0.0,18.7,1,27.943436827543803,-8.304049623067703,29530.204673176555
3906,TopS067935,2.3423,-9.5015,1.638e-17,1.281e-17,5.511e-18,0.001,21.6,1,26.26408552441491,-8.144453739911858,23659.118809395983
3908,TopS067954,2.3397,-9.521,1.68e-17,1.282e-17,5.342e-18,-0.0,17.84,1,26.509186351706038,-8.167746711978438,23024.098333334645
3909,TopS067974,2.3516,-9.5332,8.312e-18,6.372e-18,2.837e-18,0.0,17.82,1,27.470534904805074,-8.25910774588872,29397.354090792796
3910,TopS067975,2.3331,-9.4734,2.015e-17,1.558e-17,6.85e-18,0.0,21.35,1,24.09223429631593,-7.938053498231779,27207.555529095658
3911,TopS067976,2.3532,-9.532,1.173e-17,9.243e-18,4.089e-18,0.001,17.96,1,25.87532023911187,-8.107507724547073,29062.947755939305
3912,TopS067991,2.3635,-9.5179,1.184e-17,9.037e-18,3.82e-18,0.0,19.01,1,25.758005100595067,-8.09635876893293,29772.031813435617
3913,TopS067995,2.3206,-9.4914,1.889e-17,1.474e-17,6.339e-18,-0.0,20.1,1,25.934379457917263,-8.113120372815592,22866.04594717318
3914,TopS068008,2.3664,-9.4818,1.571e-17,1.225e-17,5.431e-18,0.001,20.19,1,25.46931913701317,-8.06892371634643,26391.8659991809
3915,TopS068033,2.3447,-9.4241,1.7e-17,1.332e-17,5.861e-18,0.0,21.54,1,25.327389244915018,-8.055435516210213,25705.74111926219
3916,TopS068039,2.3497,-9.5803,7.994e-18,6.165e-18,2.666e-18,0.0,17.7,1,24.667571234735416,-7.992730209785913,40613.30705851404
3917,TopS068045,2.3585,-9.5881,1.526e-17,1.169e-17,5.007e-18,-0.001,17.7,1,26.113185866130422,-8.130113104818442,25178.867475673916
3918,TopS068059,2.3803,-9.56,1.11e-17,8.577e-18,3.631e-18,0.0,18.43,1,27.33834586466165,-8.246545260263522,25707.48936602235
3919,TopS068067,2.3903,-9.5349,2.176e-17,1.737e-17,7.676e-18,-0.001,18.99,1,25.15914752283421,-8.039446791177447,22928.55550883432
3920,TopS068082,2.339,-9.5152,2.503e-17,1.922e-17,8.227e-18,-0.0,18.11,1,24.481551306221384,-7.975051946327595,23474.5532131531
3921,TopS068121,2.3321,-9.4724,1.884e-17,1.452e-17,6.066e-18,-0.0,21.14,1,24.748162265178326,-8.000389117516542,26231.44004854719
3922,TopS068133,2.3596,-9.5207,6.94e-18,5.386e-18,2.379e-18,-0.001,18.86,1,27.637579811492852,-8.274982732474225,31396.082327197157
3923,TopS068161,2.3633,-9.4737,1.441e-17,1.127e-17,4.805e-18,-0.0,20.58,1,27.33834586466165,-8.246545260263522,22426.70197636213
3924,TopS068166,2.3194,-9.5362,2.382e-17,1.786e-17,7.378e-18,0.0,18.69,1,26.47829886396737,-8.16481134290174,19572.828973489744
3925,TopS068172,2.3595,-9.4633,7.198e-18,5.642e-18,2.476e-18,0.0,20.94,1,26.143226919758412,-8.132968033668503,36124.30016368105
3926,TopS068174,2.3255,-9.5517,1.15e-17,8.812e-18,3.893e-18,-0.0,18.17,1,26.47829886396737,-8.16481134290174,27864.874045903787
3927,TopS068178,2.3535,-9.4393,9.674e-18,7.59e-18,3.373e-18,0.001,21.38,1,26.083213773314206,-8.12726472960706,31350.664268920897
3928,TopS068189,2.3469,-9.4371,2.01e-17,1.546e-17,6.447e-18,0.0,21.51,1,25.103562551781273,-8.03416431542097,24451.927390911922
3929,TopS068198,2.3353,-9.421,1.842e-17,1.428e-17,6.077e-18,-0.001,21.68,1,25.555243182457126,-8.077089443131172,24215.373649695674
3930,TopS068199,2.3507,-9.594,1.195e-17,9.391e-18,4.287e-18,0.001,17.63,1,27.305497146290175,-8.243423507114395,24656.550971995195
3931,TopS068218,2.3702,-9.5738,1.374e-17,1.068e-17,4.618e-18,-0.001,18.1,1,26.853766617429837,-8.200493637367906,24292.239541313433
3932,TopS068245,2.3824,-9.5074,2.181e-17,1.739e-17,7.892e-18,-0.0,19.38,1,24.117803130803924,-7.940483413112468,25680.7972700554
3934,TopS068255,2.3898,-9.471,1.011e-17,7.741e-18,3.21e-18,0.0,20.24,1,26.203516863649465,-8.13869764296632,30637.45206640465
3942,TopS086813,2.4388,-26.335,1e-17,7.56e-18,3.221e-18,0.0,90.63,1,28.326581489560613,-8.340461486742141,24575.839319481373
3943,TopS086819,2.4269,-26.2932,3.198e-17,2.408e-17,9.974e-18,0.0,90.82,1,23.421798505539808,-7.874339139045082,23550.611552200844
3945,TopS086899,2.403,-26.2951,9.674e-18,7.513e-18,3.289e-18,0.0,93.14,1,26.727433107909437,-8.188487627674448,29366.317621593833
3946,TopS086916,2.417,-26.2872,1.553e-17,1.184e-17,4.913e-18,-0.0,91.49,1,25.81652939505822,-8.101920581070459,25844.245525450944
3948,TopS087181,6.7977,-30.6405,1.059e-17,8.279e-18,3.743e-18,0.001,46.82,1,25.81652939505822,-8.101920581070459,30906.56703069739
3951,TopS087282,6.7904,-30.6165,2.681e-17,2.061e-17,8.96e-18,-0.001,45.35,1,23.939952594153276,-7.923581521641864,24053.054941640643
3953,TopS087365,6.7865,-30.6451,1.622e-17,1.241e-17,5.293e-18,0.001,53.68,1,25.787234042553187,-8.099136519363602,25324.78981391026
3954,TopS087369,6.7865,-30.6447,2.946e-17,2.264e-17,9.517e-18,-0.0,50.05,1,24.481551306221384,-7.975051946327595,21628.968870529206
3955,TopS087375,6.7865,-30.645,9.234e-18,7.147e-18,3.224e-18,-0.0,36.84,1,26.233766233766236,-8.141572369016611,31779.855958170887
3956,TopS087378,6.7865,-30.6449,1.696e-17,1.293e-17,5.572e-18,0.0,49.66,1,26.386066763425255,-8.156046134863427,23236.87223744167
3957,TopS087380,6.7864,-30.6449,1.257e-17,9.548e-18,3.99e-18,-0.0,40.11,1,26.26408552441491,-8.144453739911858,27404.1871572164
3958,TopS087384,6.7865,-30.6449,1.525e-17,1.145e-17,4.77e-18,-0.0,52.01,1,25.49789621318373,-8.07163951720415,27213.067447375222
3962,TopS087940,6.7212,-30.5446,1.194e-17,9.195e-18,4.001e-18,-0.0,42.65,1,27.70496799756172,-8.281386917858125,23852.322588251547
3965,TopS088105,6.845,-30.767,5.429e-18,4.196e-18,1.864e-18,0.0,44.03,1,27.33834586466165,-8.246545260263522,36754.42476594324
3969,TopS088780,5.5262,-32.2725,1.274e-17,9.629e-18,3.949e-18,0.0,43.45,1,26.47829886396737,-8.16481134290174,26656.53739607198
3971,TopS088856,5.5575,-32.2656,2.107e-17,1.612e-17,6.814e-18,-0.0,42.06,1,23.864531373063794,-7.91641392283985,27422.7194020178
3972,TopS088874,5.5476,-32.2425,1.071e-17,8.38e-18,3.798e-18,-0.001,42.49,1,27.806668706026304,-8.2910519679014,24708.82006272161
3973,TopS088890,5.5699,-32.2582,8.587e-18,6.582e-18,2.793e-18,-0.0,40.56,1,27.70496799756172,-8.281386917858125,28192.1113519079
3975,TopS088917,5.5709,-32.2684,1.011e-17,7.818e-18,3.484e-18,-0.0,40.94,1,26.386066763425255,-8.156046134863427,29883.337485376058
3977,TopS088962,5.5808,-32.2703,8.518e-18,6.75e-18,2.953e-18,0.0,40.42,1,26.083213773314206,-8.12726472960706,33244.18946562651
3978,TopS088980,5.5692,-32.2651,1.014e-17,7.864e-18,3.356e-18,0.001,41.0,1,27.045522166022014,-8.218716981149866,27721.693468017438
3979,TopS088981,5.5475,-32.2294,1.205e-17,9.291e-18,3.988e-18,0.001,42.2,1,27.01337295690936,-8.21566170533501,25593.985366022065
3980,TopS089031,5.5484,-32.235,7.226e-18,5.508e-18,2.355e-18,0.001,42.02,1,27.84073506891271,-8.294289438977662,30363.953293906226
3982,TopS089108,5.5798,-32.2821,1.768e-17,1.366e-17,5.716e-18,0.001,40.85,1,23.567539538501425,-7.888189528075786,30773.712086826778
3983,TopS089109,5.5834,-32.2844,1.472e-17,1.151e-17,5.094e-18,-0.001,40.82,1,25.787234042553187,-8.099136519363602,26296.2656548492
3984,TopS089123,5.5982,-32.2857,1.154e-17,8.882e-18,3.891e-18,0.0,40.38,1,27.671232876712324,-8.278180926118756,24358.702569632474
3986,TopS089131,5.5123,-32.2232,7.797e-18,6.118e-18,2.6e-18,0.0,42.99,1,26.75890491610244,-8.191478527204353,32430.675900777074
3987,TopS089135,5.6139,-32.2822,1.336e-17,1.028e-17,4.412e-18,0.0,39.93,1,26.790450928381965,-8.194476478663596,24932.464155226466
3988,TopS089137,5.5031,-32.2235,7.817e-18,6.082e-18,2.718e-18,0.0,43.07,1,26.917382291975123,-8.206539304967468,31967.387068279695
3989,TopS089139,5.6181,-32.2842,1.852e-17,1.4e-17,6.066e-18,0.0,39.93,1,26.083213773314206,-8.12726472960706,23083.60410594296
3990,TopS089143,5.6263,-32.2824,7.178e-18,5.637e-18,2.517e-18,-0.0,39.79,1,27.272727272727273,-8.240309246922122,31939.003290027093
3991,TopS089152,5.6399,-32.2793,2.193e-17,1.687e-17,7.222e-18,0.0,39.39,1,25.934379457917263,-8.113120372815592,21373.826134478928
3992,TopS089158,5.4745,-32.2281,1.411e-17,1.073e-17,4.494e-18,0.001,43.76,1,24.64082407156411,-7.990188313328463,30874.930051289342
3993,TopS089163,5.6499,-32.2734,9.203e-18,7.105e-18,2.94e-18,-0.0,39.21,1,27.671232876712324,-8.278180926118756,27235.007286990967
3994,TopS089168,5.4689,-32.2356,1.958e-17,1.486e-17,6.166e-18,-0.0,43.82,1,24.22062350119904,-7.950254869381949,27470.284709927757
3995,TopS089173,5.4698,-32.2418,1.534e-17,1.186e-17,5.06e-18,-0.0,43.89,1,25.526537489469252,-8.074361419271325,26654.893144972117
3996,TopS089208,5.603,-32.2154,1.626e-17,1.244e-17,5.233e-18,-0.0,40.65,1,25.584013509710104,-8.079823609459602,25862.94671791302
3997,TopS089216,5.5589,-32.2042,1.3e-17,1.025e-17,4.649e-18,0.0,41.61,1,24.910934502603453,-8.015858054204605,30669.66555964341
3998,TopS089219,5.5418,-32.2041,1.75e-17,1.357e-17,5.873e-18,0.0,41.84,1,24.22062350119904,-7.950254869381949,28746.34553016789
3999,TopS089221,5.5319,-32.2001,1.928e-17,1.477e-17,6.423e-18,-0.001,42.03,1,25.327389244915018,-8.055435516210213,24411.361058686718
4000,TopS089234,5.4622,-32.2084,1.095e-17,8.759e-18,3.92e-18,-0.0,43.35,1,27.01337295690936,-8.21566170533501,26359.78624357448
4001,TopS089241,5.6882,-32.2929,2.249e-17,1.747e-17,7.785e-18,0.0,39.16,1,23.939952594153276,-7.923581521641864,26125.39026282816
4002,TopS089249,5.4226,-32.2406,9.89e-18,7.772e-18,3.415e-18,0.001,43.92,1,26.355465352276024,-8.153137952859414,30072.16029187854
4003,TopS089250,5.7025,-32.2606,8.87e-18,6.834e-18,2.986e-18,-0.0,39.03,1,28.116300649551498,-8.320477605877262,26449.880231273193
4004,TopS089258,5.5962,-32.2849,1.389e-17,1.051e-17,4.316e-18,-0.0,40.4,1,26.053310404127256,-8.124422885493898,26729.27623383872
4005,TopS089264,5.5165,-32.221,1.882e-17,1.449e-17,6.322e-18,-0.0,42.81,1,24.01585204755614,-7.930794568890708,28449.099408528244
4006,TopS089273,5.6098,-32.2809,9.9e-18,7.662e-18,3.46e-18,0.0,40.08,1,25.670714487432928,-8.08806317141687,32643.546851174244
4007,TopS089287,5.4947,-32.231,9.9e-18,7.62e-18,3.261e-18,0.0,43.6,1,27.604008502884906,-8.271792308507543,26492.708446247558
4009,TopS089319,5.4727,-32.2379,1.583e-17,1.214e-17,5.202e-18,-0.0,43.72,1,26.053310404127256,-8.124422885493898,24870.19634132551
4010,TopS089324,5.4669,-32.2422,1.102e-17,8.571e-18,3.689e-18,0.0,43.86,1,27.637579811492852,-8.274982732474225,24888.165508772305
4011,TopS089327,5.4718,-32.2446,7.794e-18,6.132e-18,2.683e-18,-0.0,43.88,1,24.721240141419635,-7.997830593811767,40484.019931553
4012,TopS089340,5.6483,-32.2593,9.704e-18,7.466e-18,3.153e-18,-0.0,39.24,1,27.84073506891271,-8.294289438977662,26080.222230600324
